"name","n","m","heuristic","non-permutation insertions [%]","makespan","time.µs."
"vrfl062",300,20,"BRN",100,16929,122197
"vrfl062",300,20,"FF",0,16926,10459
"vrfl062",300,20,"FF",10,16896,14681
"vrfl062",300,20,"FF",20,16929,18755
"vrfl062",300,20,"FF",30,16876,22286
"vrfl062",300,20,"FF",40,16904,25306
"vrfl062",300,20,"FF",50,16878,28162
"vrfl062",300,20,"FF",60,16968,31142
"vrfl062",300,20,"FF",70,16913,34133
"vrfl062",300,20,"FF",80,16928,36322
"vrfl062",300,20,"FF",90,16985,39320
"vrfl062",300,20,"FF",100,16882,41375
"vrfl062",300,20,"F5",0,16638,3746646
"vrfl062",300,20,"F5",10,16667,6197886
"vrfl062",300,20,"F5",20,16648,9040814
"vrfl062",300,20,"F5",30,16646,10102195
"vrfl062",300,20,"F5",40,16627,12102743
"vrfl062",300,20,"F5",50,16647,13256149
"vrfl062",300,20,"F5",60,16634,15291549
"vrfl062",300,20,"F5",70,16622,14709375
"vrfl062",300,20,"F5",80,16639,15715670
"vrfl062",300,20,"F5",90,16698,15126605
"vrfl062",300,20,"F5",100,16626,15692603
"vrfl062",300,20,"RN",0,16662,4233815
"vrfl062",300,20,"RN",10,16631,6973448
"vrfl062",300,20,"RN",20,16611,9312576
"vrfl062",300,20,"RN",30,16637,11490967
"vrfl062",300,20,"RN",40,16633,13588849
"vrfl062",300,20,"RN",50,16618,14722359
"vrfl062",300,20,"RN",60,16633,15652972
"vrfl062",300,20,"RN",70,16575,15687307
"vrfl062",300,20,"RN",80,16599,16220404
"vrfl062",300,20,"RN",90,16585,17106600
"vrfl062",300,20,"RN",100,16639,16681569
"vrfl062",300,20,"Pa",0,16626,10352982
"vrfl062",300,20,"Pa",10,16660,17864712
"vrfl062",300,20,"Pa",20,16605,24937719
"vrfl062",300,20,"Pa",30,16625,29162752
"vrfl062",300,20,"Pa",40,16632,32814107
"vrfl062",300,20,"Pa",50,16590,35090768
"vrfl062",300,20,"Pa",60,16607,39588324
"vrfl062",300,20,"Pa",70,16623,38752057
"vrfl062",300,20,"Pa",80,16618,41434363
"vrfl062",300,20,"Pa",90,16626,41617998
"vrfl062",300,20,"Pa",100,16613,41205566
"vrfl062",300,20,"Pc",0,16698,1670021
"vrfl062",300,20,"Pc",10,16667,2661988
"vrfl062",300,20,"Pc",20,16633,3667088
"vrfl062",300,20,"Pc",30,16696,4011573
"vrfl062",300,20,"Pc",40,16631,4925197
"vrfl062",300,20,"Pc",50,16704,5345131
"vrfl062",300,20,"Pc",60,16632,6158789
"vrfl062",300,20,"Pc",70,16689,5779057
"vrfl062",300,20,"Pc",80,16692,6471610
"vrfl062",300,20,"Pc",90,16651,6410451
"vrfl062",300,20,"Pc",100,16688,5438764
"vrfl062",300,20,"LJP",0,16909,28068
"vrfl063",300,20,"NEH",0,16774,10479
"vrfl063",300,20,"NEH",10,16749,14682
"vrfl063",300,20,"NEH",20,16772,18519
"vrfl063",300,20,"NEH",30,16745,21874
"vrfl063",300,20,"NEH",40,16755,26160
"vrfl063",300,20,"NEH",50,16733,28176
"vrfl063",300,20,"NEH",60,16650,31989
"vrfl063",300,20,"NEH",70,16658,34925
"vrfl063",300,20,"NEH",80,16749,37965
"vrfl063",300,20,"NEH",90,16659,39625
"vrfl063",300,20,"NEH",100,16726,41599
"vrfl063",300,20,"BRN",0,16774,9843
"vrfl063",300,20,"BRN",10,16697,28168
"vrfl063",300,20,"BRN",20,16638,49863
"vrfl063",300,20,"BRN",30,16695,62558
"vrfl063",300,20,"BRN",40,16638,84176
"vrfl063",300,20,"BRN",50,16638,90040
"vrfl063",300,20,"BRN",60,16640,95383
"vrfl063",300,20,"BRN",70,16633,111809
"vrfl063",300,20,"BRN",80,16576,120995
"vrfl063",300,20,"BRN",90,16632,126648
"vrfl063",300,20,"BRN",100,16585,130887
"vrfl063",300,20,"FF",0,16662,10571
"vrfl063",300,20,"FF",10,16698,14733
"vrfl063",300,20,"FF",20,16690,18528
"vrfl063",300,20,"FF",30,16674,22307
"vrfl063",300,20,"FF",40,16694,25659
"vrfl063",300,20,"FF",50,16673,28899
"vrfl063",300,20,"FF",60,16578,31873
"vrfl063",300,20,"FF",70,16643,35075
"vrfl063",300,20,"FF",80,16661,36704
"vrfl063",300,20,"FF",90,16710,39854
"vrfl063",300,20,"FF",100,16582,42968
"vrfl063",300,20,"F5",0,16353,4492259
"vrfl063",300,20,"F5",10,16292,7025741
"vrfl063",300,20,"F5",20,16294,9217144
"vrfl063",300,20,"F5",30,16400,11292292
"vrfl063",300,20,"F5",40,16334,13382902
"vrfl063",300,20,"F5",50,16308,14586247
"vrfl063",300,20,"F5",60,16327,16667536
"vrfl063",300,20,"F5",70,16278,16769853
"vrfl063",300,20,"F5",80,16358,16542149
"vrfl063",300,20,"F5",90,16321,16850928
"vrfl063",300,20,"F5",100,16314,17065366
"vrfl063",300,20,"RN",0,16307,4217378
"vrfl063",300,20,"RN",10,16314,7080979
"vrfl063",300,20,"RN",20,16315,9570034
"vrfl063",300,20,"RN",30,16296,12519130
"vrfl063",300,20,"RN",40,16307,12855421
"vrfl063",300,20,"RN",50,16323,14836854
"vrfl063",300,20,"RN",60,16307,15720205
"vrfl063",300,20,"RN",70,16293,16497688
"vrfl063",300,20,"RN",80,16356,16998141
"vrfl063",300,20,"RN",90,16384,17024547
"vrfl063",300,20,"RN",100,16301,16931184
"vrfl063",300,20,"Pa",0,16302,11345557
"vrfl063",300,20,"Pa",10,16232,19523778
"vrfl063",300,20,"Pa",20,16322,26681208
"vrfl063",300,20,"Pa",30,16247,33611828
"vrfl063",300,20,"Pa",40,16260,36621298
"vrfl063",300,20,"Pa",50,16265,44154037
"vrfl063",300,20,"Pa",60,16311,43116321
"vrfl063",300,20,"Pa",70,16254,46823402
"vrfl063",300,20,"Pa",80,16302,47803285
"vrfl063",300,20,"Pa",90,16299,44875109
"vrfl063",300,20,"Pa",100,16278,49158882
"vrfl063",300,20,"Pc",0,16500,2184455
"vrfl063",300,20,"Pc",10,16400,3121068
"vrfl063",300,20,"Pc",20,16320,4962086
"vrfl063",300,20,"Pc",30,16383,6429042
"vrfl063",300,20,"Pc",40,16440,7429695
"vrfl063",300,20,"Pc",50,16419,7141708
"vrfl063",300,20,"Pc",60,16340,8129821
"vrfl063",300,20,"Pc",70,16342,8299402
"vrfl063",300,20,"Pc",80,16327,9288510
"vrfl063",300,20,"Pc",90,16354,9089602
"vrfl063",300,20,"Pc",100,16334,9213567
"vrfl063",300,20,"LJP",0,16750,21409
"vrfl064",300,20,"NEH",0,16743,10342
"vrfl064",300,20,"NEH",10,16781,14167
"vrfl064",300,20,"NEH",20,16742,18608
"vrfl064",300,20,"NEH",30,16807,21946
"vrfl064",300,20,"NEH",40,16731,24965
"vrfl064",300,20,"NEH",50,16770,28341
"vrfl064",300,20,"NEH",60,16765,30977
"vrfl064",300,20,"NEH",70,16707,33275
"vrfl064",300,20,"NEH",80,16618,37368
"vrfl064",300,20,"NEH",90,16660,40967
"vrfl064",300,20,"NEH",100,16709,43395
"vrfl064",300,20,"BRN",0,16743,10304
"vrfl064",300,20,"BRN",10,16707,26935
"vrfl064",300,20,"BRN",20,16649,42795
"vrfl064",300,20,"BRN",30,16603,60179
"vrfl064",300,20,"BRN",40,16599,71504
"vrfl064",300,20,"BRN",50,16690,88853
"vrfl064",300,20,"BRN",60,16659,99228
"vrfl064",300,20,"BRN",70,16612,105295
"vrfl064",300,20,"BRN",80,16584,115538
"vrfl064",300,20,"BRN",90,16617,122673
"vrfl064",300,20,"BRN",100,16607,125784
"vrfl064",300,20,"FF",0,16686,10644
"vrfl064",300,20,"FF",10,16683,14792
"vrfl064",300,20,"FF",20,16660,18367
"vrfl064",300,20,"FF",30,16787,22082
"vrfl064",300,20,"FF",40,16698,25699
"vrfl064",300,20,"FF",50,16651,28682
"vrfl064",300,20,"FF",60,16610,31677
"vrfl064",300,20,"FF",70,16658,34657
"vrfl064",300,20,"FF",80,16634,36421
"vrfl064",300,20,"FF",90,16698,40380
"vrfl064",300,20,"FF",100,16679,41531
"vrfl064",300,20,"F5",0,16364,4333710
"vrfl064",300,20,"F5",10,16344,7040940
"vrfl064",300,20,"F5",20,16379,8979178
"vrfl064",300,20,"F5",30,16389,11387957
"vrfl064",300,20,"F5",40,16366,13334009
"vrfl064",300,20,"F5",50,16361,15140352
"vrfl064",300,20,"F5",60,16378,15019833
"vrfl064",300,20,"F5",70,16278,16384960
"vrfl064",300,20,"F5",80,16388,16943516
"vrfl064",300,20,"F5",90,16347,16662856
"vrfl064",300,20,"F5",100,16316,17028367
"vrfl064",300,20,"RN",0,16378,4414946
"vrfl064",300,20,"RN",10,16310,7423725
"vrfl064",300,20,"RN",20,16372,10074047
"vrfl064",300,20,"RN",30,16304,12193635
"vrfl064",300,20,"RN",40,16280,14303328
"vrfl064",300,20,"RN",50,16286,15313722
"vrfl064",300,20,"RN",60,16326,16651643
"vrfl064",300,20,"RN",70,16308,17361562
"vrfl064",300,20,"RN",80,16337,17355571
"vrfl064",300,20,"RN",90,16381,16951771
"vrfl064",300,20,"RN",100,16301,16822484
"vrfl064",300,20,"Pa",0,16307,10931431
"vrfl064",300,20,"Pa",10,16307,19679713
"vrfl064",300,20,"Pa",20,16296,26620761
"vrfl064",300,20,"Pa",30,16333,34535890
"vrfl064",300,20,"Pa",40,16303,37413172
"vrfl064",300,20,"Pa",50,16318,42864943
"vrfl064",300,20,"Pa",60,16374,45440907
"vrfl064",300,20,"Pa",70,16319,45631753
"vrfl064",300,20,"Pa",80,16352,48631583
"vrfl064",300,20,"Pa",90,16317,46965901
"vrfl064",300,20,"Pa",100,16328,47006781
"vrfl064",300,20,"Pc",0,16388,1743120
"vrfl064",300,20,"Pc",10,16330,3169058
"vrfl064",300,20,"Pc",20,16339,4435153
"vrfl064",300,20,"Pc",30,16361,5329945
"vrfl064",300,20,"Pc",40,16349,6538177
"vrfl064",300,20,"Pc",50,16342,6375620
"vrfl064",300,20,"Pc",60,16330,6659951
"vrfl064",300,20,"Pc",70,16383,7205078
"vrfl064",300,20,"Pc",80,16306,7295255
"vrfl064",300,20,"Pc",90,16391,8037593
"vrfl064",300,20,"Pc",100,16381,8584761
"vrfl064",300,20,"LJP",0,16662,26403
"vrfl065",300,20,"NEH",0,16893,10183
"vrfl065",300,20,"NEH",10,16833,14125
"vrfl065",300,20,"NEH",20,16879,18275
"vrfl065",300,20,"NEH",30,16802,22075
"vrfl065",300,20,"NEH",40,16874,24867
"vrfl065",300,20,"NEH",50,16781,28262
"vrfl065",300,20,"NEH",60,16786,31165
"vrfl065",300,20,"NEH",70,16805,34200
"vrfl065",300,20,"NEH",80,16837,36182
"vrfl065",300,20,"NEH",90,16866,39989
"vrfl065",300,20,"NEH",100,16845,39915
"vrfl065",300,20,"BRN",0,16893,10149
"vrfl065",300,20,"BRN",10,16778,27916
"vrfl065",300,20,"BRN",20,16759,42166
"vrfl065",300,20,"BRN",30,16755,57929
"vrfl065",300,20,"BRN",40,16707,66633
"vrfl065",300,20,"BRN",50,16690,81868
"vrfl065",300,20,"BRN",60,16683,99363
"vrfl065",300,20,"BRN",70,16734,98375
"vrfl065",300,20,"BRN",80,16710,106173
"vrfl065",300,20,"BRN",90,16709,117351
"vrfl065",300,20,"BRN",100,16676,123929
"vrfl065",300,20,"FF",0,16758,10422
"vrfl065",300,20,"FF",10,16756,14689
"vrfl065",300,20,"FF",20,16697,18509
"vrfl065",300,20,"FF",30,16728,22615
"vrfl065",300,20,"FF",40,16773,26326
"vrfl065",300,20,"FF",50,16880,29855
"vrfl065",300,20,"FF",60,16741,31385
"vrfl065",300,20,"FF",70,16860,35176
"vrfl065",300,20,"FF",80,16818,36984
"vrfl065",300,20,"FF",90,16786,42322
"vrfl065",300,20,"FF",100,16827,43898
"vrfl065",300,20,"F5",0,16450,4034798
"vrfl065",300,20,"F5",10,16464,6637470
"vrfl065",300,20,"F5",20,16531,9686612
"vrfl065",300,20,"F5",30,16501,11024702
"vrfl065",300,20,"F5",40,16526,12543394
"vrfl065",300,20,"F5",50,16488,13662603
"vrfl065",300,20,"F5",60,16474,14056779
"vrfl065",300,20,"F5",70,16497,14862246
"vrfl065",300,20,"F5",80,16486,15471720
"vrfl065",300,20,"F5",90,16446,15502630
"vrfl065",300,20,"F5",100,16430,15082467
"vrfl065",300,20,"RN",0,16469,4321484
"vrfl065",300,20,"RN",10,16452,7265226
"vrfl065",300,20,"RN",20,16486,9733583
"vrfl065",300,20,"RN",30,16465,11955528
"vrfl065",300,20,"RN",40,16464,14300436
"vrfl065",300,20,"RN",50,16500,15461018
"vrfl065",300,20,"RN",60,16469,16150308
"vrfl065",300,20,"RN",70,16429,16353571
"vrfl065",300,20,"RN",80,16411,17339735
"vrfl065",300,20,"RN",90,16462,18249553
"vrfl065",300,20,"RN",100,16425,17583482
"vrfl065",300,20,"Pa",0,16427,10294869
"vrfl065",300,20,"Pa",10,16452,16691734
"vrfl065",300,20,"Pa",20,16417,23273242
"vrfl065",300,20,"Pa",30,16462,29914072
"vrfl065",300,20,"Pa",40,16488,33659919
"vrfl065",300,20,"Pa",50,16444,38517153
"vrfl065",300,20,"Pa",60,16418,35708195
"vrfl065",300,20,"Pa",70,16451,41727346
"vrfl065",300,20,"Pa",80,16429,39002511
"vrfl065",300,20,"Pa",90,16446,42016435
"vrfl065",300,20,"Pa",100,16471,40304757
"vrfl065",300,20,"Pc",0,16463,1524744
"vrfl065",300,20,"Pc",10,16489,2984825
"vrfl065",300,20,"Pc",20,16499,2981045
"vrfl065",300,20,"Pc",30,16507,4321534
"vrfl065",300,20,"Pc",40,16436,4474186
"vrfl065",300,20,"Pc",50,16459,4788539
"vrfl065",300,20,"Pc",60,16455,6060122
"vrfl065",300,20,"Pc",70,16477,5438133
"vrfl065",300,20,"Pc",80,16495,5658444
"vrfl065",300,20,"Pc",90,16510,5939483
"vrfl065",300,20,"Pc",100,16488,6139088
"vrfl065",300,20,"LJP",0,16739,26308
"vrfl066",300,20,"NEH",0,16667,10082
"vrfl066",300,20,"NEH",10,16699,14437
"vrfl066",300,20,"NEH",20,16663,18186
"vrfl066",300,20,"NEH",30,16607,21882
"vrfl066",300,20,"NEH",40,16657,24698
"vrfl066",300,20,"NEH",50,16635,27925
"vrfl066",300,20,"NEH",60,16519,31432
"vrfl066",300,20,"NEH",70,16548,33945
"vrfl066",300,20,"NEH",80,16565,36115
"vrfl066",300,20,"NEH",90,16604,40476
"vrfl066",300,20,"NEH",100,16618,39823
"vrfl066",300,20,"BRN",0,16667,10206
"vrfl066",300,20,"BRN",10,16587,25406
"vrfl066",300,20,"BRN",20,16622,41673
"vrfl066",300,20,"BRN",30,16541,59802
"vrfl066",300,20,"BRN",40,16560,71585
"vrfl066",300,20,"BRN",50,16444,80986
"vrfl066",300,20,"BRN",60,16510,95912
"vrfl066",300,20,"BRN",70,16490,115519
"vrfl066",300,20,"BRN",80,16555,126485
"vrfl066",300,20,"BRN",90,16474,120894
"vrfl066",300,20,"BRN",100,16451,123449
"vrfl066",300,20,"FF",0,16522,10284
"vrfl066",300,20,"FF",10,16491,14719
"vrfl066",300,20,"FF",20,16485,18170
"vrfl066",300,20,"FF",30,16475,21958
"vrfl066",300,20,"FF",40,16542,25432
"vrfl066",300,20,"FF",50,16517,27895
"vrfl066",300,20,"FF",60,16562,31209
"vrfl066",300,20,"FF",70,16523,33513
"vrfl066",300,20,"FF",80,16536,36463
"vrfl066",300,20,"FF",90,16674,39864
"vrfl066",300,20,"FF",100,16621,43325
"vrfl066",300,20,"F5",0,16334,4026829
"vrfl066",300,20,"F5",10,16313,6883272
"vrfl066",300,20,"F5",20,16316,9323029
"vrfl066",300,20,"F5",30,16295,11797401
"vrfl066",300,20,"F5",40,16279,13272802
"vrfl066",300,20,"F5",50,16271,15153788
"vrfl066",300,20,"F5",60,16233,16249478
"vrfl066",300,20,"F5",70,16288,16325098
"vrfl066",300,20,"F5",80,16266,17129144
"vrfl066",300,20,"F5",90,16275,16313588
"vrfl066",300,20,"F5",100,16254,17251207
"vrfl066",300,20,"RN",0,16233,4230247
"vrfl066",300,20,"RN",10,16275,7078676
"vrfl066",300,20,"RN",20,16218,9653209
"vrfl066",300,20,"RN",30,16233,11815668
"vrfl066",300,20,"RN",40,16259,13567153
"vrfl066",300,20,"RN",50,16222,14706778
"vrfl066",300,20,"RN",60,16265,15830678
"vrfl066",300,20,"RN",70,16250,16645876
"vrfl066",300,20,"RN",80,16262,16109368
"vrfl066",300,20,"RN",90,16207,16871442
"vrfl066",300,20,"RN",100,16300,17274252
"vrfl066",300,20,"Pa",0,16259,11442457
"vrfl066",300,20,"Pa",10,16205,18377296
"vrfl066",300,20,"Pa",20,16253,25510920
"vrfl066",300,20,"Pa",30,16223,34056507
"vrfl066",300,20,"Pa",40,16226,36507114
"vrfl066",300,20,"Pa",50,16241,40811676
"vrfl066",300,20,"Pa",60,16221,41228061
"vrfl066",300,20,"Pa",70,16247,44754699
"vrfl066",300,20,"Pa",80,16231,42684257
"vrfl066",300,20,"Pa",90,16263,47082186
"vrfl066",300,20,"Pa",100,16256,48509615
"vrfl066",300,20,"Pc",0,16320,1852145
"vrfl066",300,20,"Pc",10,16267,3019430
"vrfl066",300,20,"Pc",20,16262,3708245
"vrfl066",300,20,"Pc",30,16261,5727729
"vrfl066",300,20,"Pc",40,16234,5576128
"vrfl066",300,20,"Pc",50,16328,6201497
"vrfl066",300,20,"Pc",60,16325,6946664
"vrfl066",300,20,"Pc",70,16296,8425726
"vrfl066",300,20,"Pc",80,16284,6985142
"vrfl066",300,20,"Pc",90,16242,7313569
"vrfl066",300,20,"Pc",100,16303,8166020
"vrfl066",300,20,"LJP",0,16582,21652
"vrfl067",300,20,"NEH",0,16705,10205
"vrfl067",300,20,"NEH",10,16679,14115
"vrfl067",300,20,"NEH",20,16659,18338
"vrfl067",300,20,"NEH",30,16571,21741
"vrfl067",300,20,"NEH",40,16660,25292
"vrfl067",300,20,"NEH",50,16622,28148
"vrfl067",300,20,"NEH",60,16601,30957
"vrfl067",300,20,"NEH",70,16687,34100
"vrfl067",300,20,"NEH",80,16677,36914
"vrfl067",300,20,"NEH",90,16662,39197
"vrfl067",300,20,"NEH",100,16728,40507
"vrfl067",300,20,"BRN",0,16705,9885
"vrfl067",300,20,"BRN",10,16610,26978
"vrfl067",300,20,"BRN",20,16568,43729
"vrfl067",300,20,"BRN",30,16550,60516
"vrfl067",300,20,"BRN",40,16581,69692
"vrfl067",300,20,"BRN",50,16551,80671
"vrfl067",300,20,"BRN",60,16554,95535
"vrfl067",300,20,"BRN",70,16598,107804
"vrfl067",300,20,"BRN",80,16616,117087
"vrfl067",300,20,"BRN",90,16627,122554
"vrfl067",300,20,"BRN",100,16555,122066
"vrfl067",300,20,"FF",0,16621,10473
"vrfl067",300,20,"FF",10,16619,14891
"vrfl067",300,20,"FF",20,16556,18324
"vrfl067",300,20,"FF",30,16541,21960
"vrfl067",300,20,"FF",40,16555,25525
"vrfl067",300,20,"FF",50,16708,28946
"vrfl067",300,20,"FF",60,16575,30075
"vrfl067",300,20,"FF",70,16629,34001
"vrfl067",300,20,"FF",80,16633,36288
"vrfl067",300,20,"FF",90,16671,39508
"vrfl067",300,20,"FF",100,16568,41943
"vrfl067",300,20,"F5",0,16346,3903700
"vrfl067",300,20,"F5",10,16308,7091801
"vrfl067",300,20,"F5",20,16361,9255715
"vrfl067",300,20,"F5",30,16357,10841700
"vrfl067",300,20,"F5",40,16367,12867678
"vrfl067",300,20,"F5",50,16313,13215508
"vrfl067",300,20,"F5",60,16343,15393262
"vrfl067",300,20,"F5",70,16365,16605062
"vrfl067",300,20,"F5",80,16310,17030739
"vrfl067",300,20,"F5",90,16341,16661295
"vrfl067",300,20,"F5",100,16334,16075633
"vrfl067",300,20,"RN",0,16336,4250850
"vrfl067",300,20,"RN",10,16329,6989314
"vrfl067",300,20,"RN",20,16367,9519379
"vrfl067",300,20,"RN",30,16389,11970405
"vrfl067",300,20,"RN",40,16362,13467856
"vrfl067",300,20,"RN",50,16345,14648115
"vrfl067",300,20,"RN",60,16329,15829792
"vrfl067",300,20,"RN",70,16366,16384084
"vrfl067",300,20,"RN",80,16334,17110553
"vrfl067",300,20,"RN",90,16371,16748560
"vrfl067",300,20,"RN",100,16354,16889489
"vrfl067",300,20,"Pa",0,16350,9647935
"vrfl067",300,20,"Pa",10,16337,16550694
"vrfl067",300,20,"Pa",20,16313,21692106
"vrfl067",300,20,"Pa",30,16298,29042862
"vrfl067",300,20,"Pa",40,16323,33135709
"vrfl067",300,20,"Pa",50,16307,36550090
"vrfl067",300,20,"Pa",60,16321,41846184
"vrfl067",300,20,"Pa",70,16328,42204557
"vrfl067",300,20,"Pa",80,16309,40542804
"vrfl067",300,20,"Pa",90,16348,41703239
"vrfl067",300,20,"Pa",100,16298,39584620
"vrfl067",300,20,"Pc",0,16349,1705326
"vrfl067",300,20,"Pc",10,16359,2934636
"vrfl067",300,20,"Pc",20,16374,3317190
"vrfl067",300,20,"Pc",30,16391,4836739
"vrfl067",300,20,"Pc",40,16356,5463153
"vrfl067",300,20,"Pc",50,16384,6045617
"vrfl067",300,20,"Pc",60,16369,7505421
"vrfl067",300,20,"Pc",70,16331,6432065
"vrfl067",300,20,"Pc",80,16394,7088991
"vrfl067",300,20,"Pc",90,16340,7319593
"vrfl067",300,20,"Pc",100,16328,7384843
"vrfl067",300,20,"LJP",0,16620,26380
"vrfl068",300,20,"NEH",0,16953,10455
"vrfl068",300,20,"NEH",10,16973,15183
"vrfl068",300,20,"NEH",20,16941,19156
"vrfl068",300,20,"NEH",30,16913,22835
"vrfl068",300,20,"NEH",40,17070,25698
"vrfl068",300,20,"NEH",50,17028,29239
"vrfl068",300,20,"NEH",60,16920,32841
"vrfl068",300,20,"NEH",70,16890,34387
"vrfl068",300,20,"NEH",80,16948,37416
"vrfl068",300,20,"NEH",90,16915,40898
"vrfl068",300,20,"NEH",100,16927,40337
"vrfl068",300,20,"BRN",0,16953,10577
"vrfl068",300,20,"BRN",10,16911,27220
"vrfl068",300,20,"BRN",20,16895,43765
"vrfl068",300,20,"BRN",30,16861,62780
"vrfl068",300,20,"BRN",40,16901,70687
"vrfl068",300,20,"BRN",50,16847,85242
"vrfl068",300,20,"BRN",60,16769,109829
"vrfl068",300,20,"BRN",70,16870,109447
"vrfl068",300,20,"BRN",80,16836,120308
"vrfl068",300,20,"BRN",90,16897,126010
"vrfl068",300,20,"BRN",100,16941,132980
"vrfl068",300,20,"FF",0,16884,11242
"vrfl068",300,20,"FF",10,16868,15700
"vrfl068",300,20,"FF",20,16865,19594
"vrfl068",300,20,"FF",30,16823,23876
"vrfl068",300,20,"FF",40,16809,27205
"vrfl068",300,20,"FF",50,16899,29661
"vrfl068",300,20,"FF",60,16852,32243
"vrfl068",300,20,"FF",70,16815,36207
"vrfl068",300,20,"FF",80,16805,36984
"vrfl068",300,20,"FF",90,16910,38394
"vrfl068",300,20,"FF",100,16785,44339
"vrfl068",300,20,"F5",0,16591,4242285
"vrfl068",300,20,"F5",10,16573,6668669
"vrfl068",300,20,"F5",20,16655,8660111
"vrfl068",300,20,"F5",30,16550,11768859
"vrfl068",300,20,"F5",40,16566,13101645
"vrfl068",300,20,"F5",50,16570,13547631
"vrfl068",300,20,"F5",60,16564,15945524
"vrfl068",300,20,"F5",70,16575,18539397
"vrfl068",300,20,"F5",80,16596,16391004
"vrfl068",300,20,"F5",90,16565,16846469
"vrfl068",300,20,"F5",100,16601,16240159
"vrfl068",300,20,"RN",0,16561,4456385
"vrfl068",300,20,"RN",10,16530,7082434
"vrfl068",300,20,"RN",20,16579,9556430
"vrfl068",300,20,"RN",30,16534,11840843
"vrfl068",300,20,"RN",40,16496,13417917
"vrfl068",300,20,"RN",50,16538,15388548
"vrfl068",300,20,"RN",60,16560,16837551
"vrfl068",300,20,"RN",70,16576,17092765
"vrfl068",300,20,"RN",80,16513,17286343
"vrfl068",300,20,"RN",90,16571,17805018
"vrfl068",300,20,"RN",100,16600,18543393
"vrfl068",300,20,"Pa",0,16543,11079205
"vrfl068",300,20,"Pa",10,16508,18091913
"vrfl068",300,20,"Pa",20,16505,24554507
"vrfl068",300,20,"Pa",30,16517,30324103
"vrfl068",300,20,"Pa",40,16513,35439521
"vrfl068",300,20,"Pa",50,16508,40930522
"vrfl068",300,20,"Pa",60,16522,40512010
"vrfl068",300,20,"Pa",70,16476,43361159
"vrfl068",300,20,"Pa",80,16500,48287799
"vrfl068",300,20,"Pa",90,16545,47405242
"vrfl068",300,20,"Pa",100,16546,44833188
"vrfl068",300,20,"Pc",0,16551,1760451
"vrfl068",300,20,"Pc",10,16597,2869725
"vrfl068",300,20,"Pc",20,16590,3680091
"vrfl068",300,20,"Pc",30,16597,4070080
"vrfl068",300,20,"Pc",40,16543,4976416
"vrfl068",300,20,"Pc",50,16525,6567799
"vrfl068",300,20,"Pc",60,16569,7061367
"vrfl068",300,20,"Pc",70,16588,6868710
"vrfl068",300,20,"Pc",80,16565,8465747
"vrfl068",300,20,"Pc",90,16648,7669535
"vrfl068",300,20,"Pc",100,16572,7860319
"vrfl068",300,20,"LJP",0,16861,20744
"vrfl069",300,20,"NEH",0,16795,10044
"vrfl069",300,20,"NEH",10,16788,13723
"vrfl069",300,20,"NEH",20,16801,17695
"vrfl069",300,20,"NEH",30,16867,21654
"vrfl069",300,20,"NEH",40,16909,25254
"vrfl069",300,20,"NEH",50,16853,28112
"vrfl069",300,20,"NEH",60,16793,30658
"vrfl069",300,20,"NEH",70,16927,34268
"vrfl069",300,20,"NEH",80,16824,36629
"vrfl069",300,20,"NEH",90,16909,40403
"vrfl069",300,20,"NEH",100,16934,39530
"vrfl069",300,20,"BRN",0,16795,10118
"vrfl069",300,20,"BRN",10,16688,28073
"vrfl069",300,20,"BRN",20,16768,46141
"vrfl069",300,20,"BRN",30,16779,56953
"vrfl069",300,20,"BRN",40,16690,69587
"vrfl069",300,20,"BRN",50,16739,90189
"vrfl069",300,20,"BRN",60,16863,94987
"vrfl069",300,20,"BRN",70,16773,99833
"vrfl069",300,20,"BRN",80,16642,115746
"vrfl069",300,20,"BRN",90,16747,119022
"vrfl069",300,20,"BRN",100,16693,120501
"vrfl069",300,20,"FF",0,16798,10622
"vrfl069",300,20,"FF",10,16760,14910
"vrfl069",300,20,"FF",20,16809,18656
"vrfl069",300,20,"FF",30,16838,22134
"vrfl069",300,20,"FF",40,16816,25611
"vrfl069",300,20,"FF",50,16792,28923
"vrfl069",300,20,"FF",60,16715,32221
"vrfl069",300,20,"FF",70,16749,34196
"vrfl069",300,20,"FF",80,16800,37083
"vrfl069",300,20,"FF",90,16802,39081
"vrfl069",300,20,"FF",100,16843,41808
"vrfl069",300,20,"F5",0,16521,4259557
"vrfl069",300,20,"F5",10,16472,6493258
"vrfl069",300,20,"F5",20,16452,8598760
"vrfl069",300,20,"F5",30,16535,10491213
"vrfl069",300,20,"F5",40,16449,11526349
"vrfl069",300,20,"F5",50,16514,13343242
"vrfl069",300,20,"F5",60,16477,14948408
"vrfl069",300,20,"F5",70,16469,15180815
"vrfl069",300,20,"F5",80,16489,15226040
"vrfl069",300,20,"F5",90,16510,15161990
"vrfl069",300,20,"F5",100,16495,14324464
"vrfl069",300,20,"RN",0,16499,4055952
"vrfl069",300,20,"RN",10,16489,6538397
"vrfl069",300,20,"RN",20,16500,8764932
"vrfl069",300,20,"RN",30,16515,10814432
"vrfl069",300,20,"RN",40,16484,12928902
"vrfl069",300,20,"RN",50,16473,14490217
"vrfl069",300,20,"RN",60,16504,15806101
"vrfl069",300,20,"RN",70,16478,16243914
"vrfl069",300,20,"RN",80,16468,16925970
"vrfl069",300,20,"RN",90,16489,17073089
