"name","n","m","heuristic","non-permutation insertions [%]","makespan","time.µs."
"vrfs024",10,15,"NEH",90,1401,33
"vrfs024",10,15,"NEH",100,1401,31
"vrfs024",10,15,"BRN",0,1500,9
"vrfs024",10,15,"BRN",10,1464,34
"vrfs024",10,15,"BRN",20,1403,60
"vrfs024",10,15,"BRN",30,1403,71
"vrfs024",10,15,"BRN",40,1403,78
"vrfs024",10,15,"BRN",50,1403,76
"vrfs024",10,15,"BRN",60,1408,80
"vrfs024",10,15,"BRN",70,1401,72
"vrfs024",10,15,"BRN",80,1351,81
"vrfs024",10,15,"BRN",90,1401,73
"vrfs024",10,15,"BRN",100,1401,68
"vrfs024",10,15,"FF",0,1500,13
"vrfs024",10,15,"FF",10,1483,12
"vrfs024",10,15,"FF",20,1483,15
"vrfs024",10,15,"FF",30,1496,20
"vrfs024",10,15,"FF",40,1435,23
"vrfs024",10,15,"FF",50,1379,25
"vrfs024",10,15,"FF",60,1379,27
"vrfs024",10,15,"FF",70,1422,35
"vrfs024",10,15,"FF",80,1390,31
"vrfs024",10,15,"FF",90,1390,30
"vrfs024",10,15,"FF",100,1390,34
"vrfs024",10,15,"F5",0,1463,81
"vrfs024",10,15,"F5",10,1436,156
"vrfs024",10,15,"F5",20,1416,193
"vrfs024",10,15,"F5",30,1363,294
"vrfs024",10,15,"F5",40,1412,230
"vrfs024",10,15,"F5",50,1401,299
"vrfs024",10,15,"F5",60,1363,347
"vrfs024",10,15,"F5",70,1363,313
"vrfs024",10,15,"F5",80,1363,316
"vrfs024",10,15,"F5",90,1363,325
"vrfs024",10,15,"F5",100,1363,325
"vrfs024",10,15,"RN",0,1463,93
"vrfs024",10,15,"RN",10,1434,200
"vrfs024",10,15,"RN",20,1363,328
"vrfs024",10,15,"RN",30,1363,421
"vrfs024",10,15,"RN",40,1363,473
"vrfs024",10,15,"RN",50,1363,510
"vrfs024",10,15,"RN",60,1363,569
"vrfs024",10,15,"RN",70,1401,478
"vrfs024",10,15,"RN",80,1401,510
"vrfs024",10,15,"RN",90,1401,496
"vrfs024",10,15,"RN",100,1401,487
"vrfs024",10,15,"Pa",0,1463,164
"vrfs024",10,15,"Pa",10,1434,408
"vrfs024",10,15,"Pa",20,1363,481
"vrfs024",10,15,"Pa",30,1363,757
"vrfs024",10,15,"Pa",40,1363,640
"vrfs024",10,15,"Pa",50,1363,731
"vrfs024",10,15,"Pa",60,1363,762
"vrfs024",10,15,"Pa",70,1401,560
"vrfs024",10,15,"Pa",80,1401,563
"vrfs024",10,15,"Pa",90,1401,604
"vrfs024",10,15,"Pa",100,1401,575
"vrfs024",10,15,"Pc",0,1500,47
"vrfs024",10,15,"Pc",10,1462,106
"vrfs024",10,15,"Pc",20,1370,447
"vrfs024",10,15,"Pc",30,1363,557
"vrfs024",10,15,"Pc",40,1363,592
"vrfs024",10,15,"Pc",50,1390,503
"vrfs024",10,15,"Pc",60,1390,528
"vrfs024",10,15,"Pc",70,1401,378
"vrfs024",10,15,"Pc",80,1401,318
"vrfs024",10,15,"Pc",90,1401,310
"vrfs024",10,15,"Pc",100,1401,313
"vrfs024",10,15,"LJP",0,1500,44
"vrfs025",10,15,"NEH",0,1387,12
"vrfs025",10,15,"NEH",10,1387,14
"vrfs025",10,15,"NEH",20,1387,15
"vrfs025",10,15,"NEH",30,1386,19
"vrfs025",10,15,"NEH",40,1386,21
"vrfs025",10,15,"NEH",50,1386,23
"vrfs025",10,15,"NEH",60,1389,31
"vrfs025",10,15,"NEH",70,1389,31
"vrfs025",10,15,"NEH",80,1389,29
"vrfs025",10,15,"NEH",90,1389,29
"vrfs025",10,15,"NEH",100,1389,31
"vrfs025",10,15,"BRN",0,1387,9
"vrfs025",10,15,"BRN",10,1386,29
"vrfs025",10,15,"BRN",20,1386,37
"vrfs025",10,15,"BRN",30,1365,66
"vrfs025",10,15,"BRN",40,1365,72
"vrfs025",10,15,"BRN",50,1372,76
"vrfs025",10,15,"BRN",60,1384,92
"vrfs025",10,15,"BRN",70,1384,87
"vrfs025",10,15,"BRN",80,1374,94
"vrfs025",10,15,"BRN",90,1374,102
"vrfs025",10,15,"BRN",100,1374,104
"vrfs025",10,15,"FF",0,1386,11
"vrfs025",10,15,"FF",10,1386,13
"vrfs025",10,15,"FF",20,1386,15
"vrfs025",10,15,"FF",30,1386,18
"vrfs025",10,15,"FF",40,1386,23
"vrfs025",10,15,"FF",50,1378,27
"vrfs025",10,15,"FF",60,1378,29
"vrfs025",10,15,"FF",70,1378,33
"vrfs025",10,15,"FF",80,1378,31
"vrfs025",10,15,"FF",90,1378,31
"vrfs025",10,15,"FF",100,1378,28
"vrfs025",10,15,"F5",0,1386,84
"vrfs025",10,15,"F5",10,1364,192
"vrfs025",10,15,"F5",20,1344,412
"vrfs025",10,15,"F5",30,1364,301
"vrfs025",10,15,"F5",40,1366,377
"vrfs025",10,15,"F5",50,1366,429
"vrfs025",10,15,"F5",60,1380,295
"vrfs025",10,15,"F5",70,1364,344
"vrfs025",10,15,"F5",80,1364,356
"vrfs025",10,15,"F5",90,1364,389
"vrfs025",10,15,"F5",100,1364,328
"vrfs025",10,15,"RN",0,1386,119
"vrfs025",10,15,"RN",10,1368,171
"vrfs025",10,15,"RN",20,1364,306
"vrfs025",10,15,"RN",30,1364,399
"vrfs025",10,15,"RN",40,1354,587
"vrfs025",10,15,"RN",50,1359,532
"vrfs025",10,15,"RN",60,1359,549
"vrfs025",10,15,"RN",70,1359,524
"vrfs025",10,15,"RN",80,1359,577
"vrfs025",10,15,"RN",90,1359,514
"vrfs025",10,15,"RN",100,1359,586
"vrfs025",10,15,"Pa",0,1386,182
"vrfs025",10,15,"Pa",10,1364,587
"vrfs025",10,15,"Pa",20,1364,694
"vrfs025",10,15,"Pa",30,1344,889
"vrfs025",10,15,"Pa",40,1354,717
"vrfs025",10,15,"Pa",50,1352,741
"vrfs025",10,15,"Pa",60,1352,789
"vrfs025",10,15,"Pa",70,1352,768
"vrfs025",10,15,"Pa",80,1352,759
"vrfs025",10,15,"Pa",90,1352,830
"vrfs025",10,15,"Pa",100,1352,804
"vrfs025",10,15,"Pc",0,1386,112
"vrfs025",10,15,"Pc",10,1364,632
"vrfs025",10,15,"Pc",20,1353,616
"vrfs025",10,15,"Pc",30,1360,626
"vrfs025",10,15,"Pc",40,1344,871
"vrfs025",10,15,"Pc",50,1352,694
"vrfs025",10,15,"Pc",60,1352,771
"vrfs025",10,15,"Pc",70,1352,699
"vrfs025",10,15,"Pc",80,1352,696
"vrfs025",10,15,"Pc",90,1352,698
"vrfs025",10,15,"Pc",100,1352,724
"vrfs025",10,15,"LJP",0,1387,19
"vrfs026",10,15,"NEH",0,1334,12
"vrfs026",10,15,"NEH",10,1334,15
"vrfs026",10,15,"NEH",20,1334,14
"vrfs026",10,15,"NEH",30,1334,19
"vrfs026",10,15,"NEH",40,1334,21
"vrfs026",10,15,"NEH",50,1334,22
"vrfs026",10,15,"NEH",60,1334,24
"vrfs026",10,15,"NEH",70,1334,26
"vrfs026",10,15,"NEH",80,1334,26
"vrfs026",10,15,"NEH",90,1334,29
"vrfs026",10,15,"NEH",100,1334,26
"vrfs026",10,15,"BRN",0,1334,9
"vrfs026",10,15,"BRN",10,1331,32
"vrfs026",10,15,"BRN",20,1336,36
"vrfs026",10,15,"BRN",30,1336,43
"vrfs026",10,15,"BRN",40,1336,51
"vrfs026",10,15,"BRN",50,1336,55
"vrfs026",10,15,"BRN",60,1336,66
"vrfs026",10,15,"BRN",70,1336,68
"vrfs026",10,15,"BRN",80,1336,71
"vrfs026",10,15,"BRN",90,1336,69
"vrfs026",10,15,"BRN",100,1336,71
"vrfs026",10,15,"FF",0,1385,11
"vrfs026",10,15,"FF",10,1385,13
"vrfs026",10,15,"FF",20,1377,17
"vrfs026",10,15,"FF",30,1351,21
"vrfs026",10,15,"FF",40,1366,23
"vrfs026",10,15,"FF",50,1366,25
"vrfs026",10,15,"FF",60,1366,26
"vrfs026",10,15,"FF",70,1315,30
"vrfs026",10,15,"FF",80,1315,31
"vrfs026",10,15,"FF",90,1315,31
"vrfs026",10,15,"FF",100,1315,31
"vrfs026",10,15,"F5",0,1331,84
"vrfs026",10,15,"F5",10,1331,109
"vrfs026",10,15,"F5",20,1331,184
"vrfs026",10,15,"F5",30,1331,238
"vrfs026",10,15,"F5",40,1308,306
"vrfs026",10,15,"F5",50,1308,361
"vrfs026",10,15,"F5",60,1308,380
"vrfs026",10,15,"F5",70,1308,375
"vrfs026",10,15,"F5",80,1308,417
"vrfs026",10,15,"F5",90,1308,372
"vrfs026",10,15,"F5",100,1308,381
"vrfs026",10,15,"RN",0,1353,101
"vrfs026",10,15,"RN",10,1320,184
"vrfs026",10,15,"RN",20,1307,321
"vrfs026",10,15,"RN",30,1323,376
"vrfs026",10,15,"RN",40,1315,483
"vrfs026",10,15,"RN",50,1323,469
"vrfs026",10,15,"RN",60,1323,512
"vrfs026",10,15,"RN",70,1323,501
"vrfs026",10,15,"RN",80,1323,486
"vrfs026",10,15,"RN",90,1323,514
"vrfs026",10,15,"RN",100,1323,500
"vrfs026",10,15,"Pa",0,1353,160
"vrfs026",10,15,"Pa",10,1310,526
"vrfs026",10,15,"Pa",20,1307,1134
"vrfs026",10,15,"Pa",30,1307,1173
"vrfs026",10,15,"Pa",40,1307,1380
"vrfs026",10,15,"Pa",50,1307,1449
"vrfs026",10,15,"Pa",60,1307,1474
"vrfs026",10,15,"Pa",70,1307,1485
"vrfs026",10,15,"Pa",80,1307,1494
"vrfs026",10,15,"Pa",90,1307,1462
"vrfs026",10,15,"Pa",100,1307,1469
"vrfs026",10,15,"Pc",0,1353,122
"vrfs026",10,15,"Pc",10,1310,302
"vrfs026",10,15,"Pc",20,1315,353
"vrfs026",10,15,"Pc",30,1315,421
"vrfs026",10,15,"Pc",40,1310,849
"vrfs026",10,15,"Pc",50,1310,929
"vrfs026",10,15,"Pc",60,1310,969
"vrfs026",10,15,"Pc",70,1310,952
"vrfs026",10,15,"Pc",80,1310,962
"vrfs026",10,15,"Pc",90,1310,944
"vrfs026",10,15,"Pc",100,1310,967
"vrfs026",10,15,"LJP",0,1372,18
"vrfs027",10,15,"NEH",0,1487,9
"vrfs027",10,15,"NEH",10,1454,12
"vrfs027",10,15,"NEH",20,1393,12
"vrfs027",10,15,"NEH",30,1393,14
"vrfs027",10,15,"NEH",40,1393,20
"vrfs027",10,15,"NEH",50,1407,21
"vrfs027",10,15,"NEH",60,1407,22
"vrfs027",10,15,"NEH",70,1407,27
"vrfs027",10,15,"NEH",80,1407,24
"vrfs027",10,15,"NEH",90,1377,30
"vrfs027",10,15,"NEH",100,1377,31
"vrfs027",10,15,"BRN",0,1487,8
"vrfs027",10,15,"BRN",10,1393,25
"vrfs027",10,15,"BRN",20,1393,26
"vrfs027",10,15,"BRN",30,1413,46
"vrfs027",10,15,"BRN",40,1413,48
"vrfs027",10,15,"BRN",50,1383,67
"vrfs027",10,15,"BRN",60,1383,75
"vrfs027",10,15,"BRN",70,1383,77
"vrfs027",10,15,"BRN",80,1383,79
"vrfs027",10,15,"BRN",90,1377,79
"vrfs027",10,15,"BRN",100,1377,78
"vrfs027",10,15,"FF",0,1487,12
"vrfs027",10,15,"FF",10,1454,12
"vrfs027",10,15,"FF",20,1437,15
"vrfs027",10,15,"FF",30,1437,17
"vrfs027",10,15,"FF",40,1437,19
"vrfs027",10,15,"FF",50,1437,21
"vrfs027",10,15,"FF",60,1406,25
"vrfs027",10,15,"FF",70,1406,25
"vrfs027",10,15,"FF",80,1405,27
"vrfs027",10,15,"FF",90,1377,29
"vrfs027",10,15,"FF",100,1377,29
"vrfs027",10,15,"F5",0,1445,68
"vrfs027",10,15,"F5",10,1385,110
"vrfs027",10,15,"F5",20,1383,136
"vrfs027",10,15,"F5",30,1377,201
"vrfs027",10,15,"F5",40,1377,210
"vrfs027",10,15,"F5",50,1377,254
"vrfs027",10,15,"F5",60,1377,224
"vrfs027",10,15,"F5",70,1377,237
"vrfs027",10,15,"F5",80,1377,260
"vrfs027",10,15,"F5",90,1377,260
"vrfs027",10,15,"F5",100,1377,233
"vrfs027",10,15,"RN",0,1445,105
"vrfs027",10,15,"RN",10,1378,172
"vrfs027",10,15,"RN",20,1377,255
"vrfs027",10,15,"RN",30,1385,350
"vrfs027",10,15,"RN",40,1377,385
"vrfs027",10,15,"RN",50,1406,455
"vrfs027",10,15,"RN",60,1406,503
"vrfs027",10,15,"RN",70,1406,498
"vrfs027",10,15,"RN",80,1406,493
"vrfs027",10,15,"RN",90,1377,509
"vrfs027",10,15,"RN",100,1377,489
"vrfs027",10,15,"Pa",0,1445,96
"vrfs027",10,15,"Pa",10,1378,308
"vrfs027",10,15,"Pa",20,1377,613
"vrfs027",10,15,"Pa",30,1377,510
"vrfs027",10,15,"Pa",40,1377,542
"vrfs027",10,15,"Pa",50,1378,794
"vrfs027",10,15,"Pa",60,1378,797
"vrfs027",10,15,"Pa",70,1378,797
"vrfs027",10,15,"Pa",80,1378,793
"vrfs027",10,15,"Pa",90,1377,470
"vrfs027",10,15,"Pa",100,1377,492
"vrfs027",10,15,"Pc",0,1449,44
"vrfs027",10,15,"Pc",10,1378,228
"vrfs027",10,15,"Pc",20,1378,214
"vrfs027",10,15,"Pc",30,1405,204
"vrfs027",10,15,"Pc",40,1405,206
"vrfs027",10,15,"Pc",50,1405,328
"vrfs027",10,15,"Pc",60,1405,333
"vrfs027",10,15,"Pc",70,1405,332
"vrfs027",10,15,"Pc",80,1405,330
"vrfs027",10,15,"Pc",90,1377,356
"vrfs027",10,15,"Pc",100,1377,354
"vrfs027",10,15,"LJP",0,1487,23
"vrfs028",10,15,"NEH",0,1475,12
"vrfs028",10,15,"NEH",10,1475,14
"vrfs028",10,15,"NEH",20,1439,16
"vrfs028",10,15,"NEH",30,1439,18
"vrfs028",10,15,"NEH",40,1439,20
"vrfs028",10,15,"NEH",50,1439,23
"vrfs028",10,15,"NEH",60,1382,24
"vrfs028",10,15,"NEH",70,1420,29
"vrfs028",10,15,"NEH",80,1449,34
"vrfs028",10,15,"NEH",90,1449,38
"vrfs028",10,15,"NEH",100,1449,38
"vrfs028",10,15,"BRN",0,1475,9
"vrfs028",10,15,"BRN",10,1402,57
"vrfs028",10,15,"BRN",20,1402,51
"vrfs028",10,15,"BRN",30,1409,48
"vrfs028",10,15,"BRN",40,1382,61
"vrfs028",10,15,"BRN",50,1382,63
"vrfs028",10,15,"BRN",60,1403,84
"vrfs028",10,15,"BRN",70,1434,103
"vrfs028",10,15,"BRN",80,1434,117
"vrfs028",10,15,"BRN",90,1434,100
"vrfs028",10,15,"BRN",100,1434,107
"vrfs028",10,15,"FF",0,1475,12
"vrfs028",10,15,"FF",10,1456,13
"vrfs028",10,15,"FF",20,1402,16
"vrfs028",10,15,"FF",30,1402,19
"vrfs028",10,15,"FF",40,1402,18
"vrfs028",10,15,"FF",50,1382,23
"vrfs028",10,15,"FF",60,1382,24
"vrfs028",10,15,"FF",70,1420,30
"vrfs028",10,15,"FF",80,1420,32
"vrfs028",10,15,"FF",90,1453,37
"vrfs028",10,15,"FF",100,1453,37
"vrfs028",10,15,"F5",0,1487,75
"vrfs028",10,15,"F5",10,1415,128
"vrfs028",10,15,"F5",20,1415,190
"vrfs028",10,15,"F5",30,1375,428
"vrfs028",10,15,"F5",40,1435,333
"vrfs028",10,15,"F5",50,1395,238
"vrfs028",10,15,"F5",60,1395,240
"vrfs028",10,15,"F5",70,1434,339
"vrfs028",10,15,"F5",80,1434,342
"vrfs028",10,15,"F5",90,1434,350
"vrfs028",10,15,"F5",100,1434,357
"vrfs028",10,15,"RN",0,1487,99
"vrfs028",10,15,"RN",10,1446,193
"vrfs028",10,15,"RN",20,1449,295
"vrfs028",10,15,"RN",30,1448,447
"vrfs028",10,15,"RN",40,1437,540
"vrfs028",10,15,"RN",50,1392,430
"vrfs028",10,15,"RN",60,1388,501
"vrfs028",10,15,"RN",70,1388,527
"vrfs028",10,15,"RN",80,1392,463
"vrfs028",10,15,"RN",90,1392,491
"vrfs028",10,15,"RN",100,1392,488
"vrfs028",10,15,"Pa",0,1487,128
"vrfs028",10,15,"Pa",10,1425,492
"vrfs028",10,15,"Pa",20,1413,1029
"vrfs028",10,15,"Pa",30,1435,869
"vrfs028",10,15,"Pa",40,1392,788
"vrfs028",10,15,"Pa",50,1392,702
"vrfs028",10,15,"Pa",60,1388,787
"vrfs028",10,15,"Pa",70,1388,774
"vrfs028",10,15,"Pa",80,1392,692
"vrfs028",10,15,"Pa",90,1392,707
"vrfs028",10,15,"Pa",100,1392,701
"vrfs028",10,15,"Pc",0,1443,177
"vrfs028",10,15,"Pc",10,1405,353
"vrfs028",10,15,"Pc",20,1366,591
"vrfs028",10,15,"Pc",30,1395,347
"vrfs028",10,15,"Pc",40,1395,380
"vrfs028",10,15,"Pc",50,1395,481
"vrfs028",10,15,"Pc",60,1395,483
"vrfs028",10,15,"Pc",70,1395,486
"vrfs028",10,15,"Pc",80,1395,461
"vrfs028",10,15,"Pc",90,1395,498
"vrfs028",10,15,"Pc",100,1395,502
"vrfs028",10,15,"LJP",0,1475,26
"vrfs029",10,15,"NEH",0,1462,12
"vrfs029",10,15,"NEH",10,1456,15
"vrfs029",10,15,"NEH",20,1443,16
"vrfs029",10,15,"NEH",30,1395,20
"vrfs029",10,15,"NEH",40,1398,22
"vrfs029",10,15,"NEH",50,1364,26
"vrfs029",10,15,"NEH",60,1364,28
"vrfs029",10,15,"NEH",70,1364,29
"vrfs029",10,15,"NEH",80,1364,26
"vrfs029",10,15,"NEH",90,1404,29
"vrfs029",10,15,"NEH",100,1404,30
"vrfs029",10,15,"BRN",0,1462,9
"vrfs029",10,15,"BRN",10,1419,56
"vrfs029",10,15,"BRN",20,1437,37
"vrfs029",10,15,"BRN",30,1376,71
"vrfs029",10,15,"BRN",40,1376,68
"vrfs029",10,15,"BRN",50,1367,65
"vrfs029",10,15,"BRN",60,1367,72
"vrfs029",10,15,"BRN",70,1367,80
"vrfs029",10,15,"BRN",80,1367,82
"vrfs029",10,15,"BRN",90,1367,102
"vrfs029",10,15,"BRN",100,1367,99
"vrfs029",10,15,"FF",0,1452,11
"vrfs029",10,15,"FF",10,1449,12
"vrfs029",10,15,"FF",20,1449,15
"vrfs029",10,15,"FF",30,1449,18
"vrfs029",10,15,"FF",40,1420,22
"vrfs029",10,15,"FF",50,1386,24
"vrfs029",10,15,"FF",60,1386,26
"vrfs029",10,15,"FF",70,1386,27
"vrfs029",10,15,"FF",80,1386,28
"vrfs029",10,15,"FF",90,1386,32
"vrfs029",10,15,"FF",100,1386,28
"vrfs029",10,15,"F5",0,1428,92
"vrfs029",10,15,"F5",10,1377,181
"vrfs029",10,15,"F5",20,1376,337
"vrfs029",10,15,"F5",30,1362,311
"vrfs029",10,15,"F5",40,1362,289
"vrfs029",10,15,"F5",50,1362,313
"vrfs029",10,15,"F5",60,1362,329
"vrfs029",10,15,"F5",70,1362,304
"vrfs029",10,15,"F5",80,1362,309
"vrfs029",10,15,"F5",90,1362,318
"vrfs029",10,15,"F5",100,1362,321
"vrfs029",10,15,"RN",0,1430,107
"vrfs029",10,15,"RN",10,1383,207
"vrfs029",10,15,"RN",20,1389,328
"vrfs029",10,15,"RN",30,1362,474
"vrfs029",10,15,"RN",40,1362,557
"vrfs029",10,15,"RN",50,1362,567
"vrfs029",10,15,"RN",60,1362,596
"vrfs029",10,15,"RN",70,1362,575
"vrfs029",10,15,"RN",80,1362,585
"vrfs029",10,15,"RN",90,1362,581
"vrfs029",10,15,"RN",100,1362,600
"vrfs029",10,15,"Pa",0,1428,177
"vrfs029",10,15,"Pa",10,1372,460
"vrfs029",10,15,"Pa",20,1361,874
"vrfs029",10,15,"Pa",30,1362,701
"vrfs029",10,15,"Pa",40,1362,744
"vrfs029",10,15,"Pa",50,1362,746
"vrfs029",10,15,"Pa",60,1362,749
"vrfs029",10,15,"Pa",70,1362,764
"vrfs029",10,15,"Pa",80,1362,757
"vrfs029",10,15,"Pa",90,1362,785
"vrfs029",10,15,"Pa",100,1362,797
"vrfs029",10,15,"Pc",0,1428,107
"vrfs029",10,15,"Pc",10,1372,342
"vrfs029",10,15,"Pc",20,1394,305
"vrfs029",10,15,"Pc",30,1362,546
"vrfs029",10,15,"Pc",40,1362,372
"vrfs029",10,15,"Pc",50,1362,357
"vrfs029",10,15,"Pc",60,1362,360
"vrfs029",10,15,"Pc",70,1362,361
"vrfs029",10,15,"Pc",80,1362,365
"vrfs029",10,15,"Pc",90,1362,407
"vrfs029",10,15,"Pc",100,1362,401
"vrfs029",10,15,"LJP",0,1452,19
"vrfs030",10,15,"NEH",0,1465,12
"vrfs030",10,15,"NEH",10,1465,14
"vrfs030",10,15,"NEH",20,1449,14
"vrfs030",10,15,"NEH",30,1449,17
"vrfs030",10,15,"NEH",40,1449,18
"vrfs030",10,15,"NEH",50,1486,24
"vrfs030",10,15,"NEH",60,1486,26
"vrfs030",10,15,"NEH",70,1454,31
"vrfs030",10,15,"NEH",80,1454,29
"vrfs030",10,15,"NEH",90,1435,31
"vrfs030",10,15,"NEH",100,1435,31
"vrfs030",10,15,"BRN",0,1465,9
"vrfs030",10,15,"BRN",10,1446,29
"vrfs030",10,15,"BRN",20,1446,35
"vrfs030",10,15,"BRN",30,1418,44
"vrfs030",10,15,"BRN",40,1418,49
"vrfs030",10,15,"BRN",50,1454,66
"vrfs030",10,15,"BRN",60,1454,65
"vrfs030",10,15,"BRN",70,1454,76
"vrfs030",10,15,"BRN",80,1454,78
"vrfs030",10,15,"BRN",90,1435,85
"vrfs030",10,15,"BRN",100,1435,77
"vrfs030",10,15,"FF",0,1481,10
"vrfs030",10,15,"FF",10,1481,11
"vrfs030",10,15,"FF",20,1452,16
"vrfs030",10,15,"FF",30,1452,18
"vrfs030",10,15,"FF",40,1452,21
"vrfs030",10,15,"FF",50,1452,23
"vrfs030",10,15,"FF",60,1444,28
"vrfs030",10,15,"FF",70,1440,30
"vrfs030",10,15,"FF",80,1440,31
"vrfs030",10,15,"FF",90,1440,32
"vrfs030",10,15,"FF",100,1440,32
"vrfs030",10,15,"F5",0,1465,72
"vrfs030",10,15,"F5",10,1418,155
"vrfs030",10,15,"F5",20,1418,223
"vrfs030",10,15,"F5",30,1418,176
"vrfs030",10,15,"F5",40,1418,226
"vrfs030",10,15,"F5",50,1434,320
"vrfs030",10,15,"F5",60,1423,312
"vrfs030",10,15,"F5",70,1440,302
"vrfs030",10,15,"F5",80,1440,313
"vrfs030",10,15,"F5",90,1423,358
"vrfs030",10,15,"F5",100,1423,352
"vrfs030",10,15,"RN",0,1472,102
"vrfs030",10,15,"RN",10,1471,170
"vrfs030",10,15,"RN",20,1434,332
"vrfs030",10,15,"RN",30,1434,439
"vrfs030",10,15,"RN",40,1418,412
"vrfs030",10,15,"RN",50,1434,605
"vrfs030",10,15,"RN",60,1418,462
"vrfs030",10,15,"RN",70,1418,456
"vrfs030",10,15,"RN",80,1418,487
"vrfs030",10,15,"RN",90,1418,486
"vrfs030",10,15,"RN",100,1418,478
"vrfs030",10,15,"Pa",0,1472,118
"vrfs030",10,15,"Pa",10,1463,452
"vrfs030",10,15,"Pa",20,1434,665
"vrfs030",10,15,"Pa",30,1434,793
"vrfs030",10,15,"Pa",40,1418,549
"vrfs030",10,15,"Pa",50,1434,901
"vrfs030",10,15,"Pa",60,1418,569
"vrfs030",10,15,"Pa",70,1418,556
"vrfs030",10,15,"Pa",80,1418,589
"vrfs030",10,15,"Pa",90,1418,566
"vrfs030",10,15,"Pa",100,1418,598
"vrfs030",10,15,"Pc",0,1472,114
"vrfs030",10,15,"Pc",10,1463,448
"vrfs030",10,15,"Pc",20,1434,559
"vrfs030",10,15,"Pc",30,1434,528
"vrfs030",10,15,"Pc",40,1418,458
"vrfs030",10,15,"Pc",50,1434,548
"vrfs030",10,15,"Pc",60,1418,439
"vrfs030",10,15,"Pc",70,1418,443
"vrfs030",10,15,"Pc",80,1418,426
"vrfs030",10,15,"Pc",90,1418,430
"vrfs030",10,15,"Pc",100,1418,469
"vrfs030",10,15,"LJP",0,1481,18
"vrfs031",10,20,"NEH",0,1729,13
"vrfs031",10,20,"NEH",10,1718,17
"vrfs031",10,20,"NEH",20,1671,18
"vrfs031",10,20,"NEH",30,1671,20
"vrfs031",10,20,"NEH",40,1641,26
"vrfs031",10,20,"NEH",50,1639,28
"vrfs031",10,20,"NEH",60,1639,29
"vrfs031",10,20,"NEH",70,1652,34
"vrfs031",10,20,"NEH",80,1598,37
"vrfs031",10,20,"NEH",90,1598,37
"vrfs031",10,20,"NEH",100,1598,37
"vrfs031",10,20,"BRN",0,1729,10
"vrfs031",10,20,"BRN",10,1695,45
"vrfs031",10,20,"BRN",20,1671,38
"vrfs031",10,20,"BRN",30,1639,82
"vrfs031",10,20,"BRN",40,1641,63
"vrfs031",10,20,"BRN",50,1639,73
"vrfs031",10,20,"BRN",60,1639,97
"vrfs031",10,20,"BRN",70,1606,144
"vrfs031",10,20,"BRN",80,1631,105
"vrfs031",10,20,"BRN",90,1631,107
"vrfs031",10,20,"BRN",100,1631,108
"vrfs031",10,20,"FF",0,1710,12
"vrfs031",10,20,"FF",10,1710,14
"vrfs031",10,20,"FF",20,1710,17
"vrfs031",10,20,"FF",30,1684,22
"vrfs031",10,20,"FF",40,1697,29
"vrfs031",10,20,"FF",50,1641,32
"vrfs031",10,20,"FF",60,1619,39
"vrfs031",10,20,"FF",70,1652,39
"vrfs031",10,20,"FF",80,1614,38
"vrfs031",10,20,"FF",90,1614,37
"vrfs031",10,20,"FF",100,1614,37
"vrfs031",10,20,"F5",0,1652,105
"vrfs031",10,20,"F5",10,1599,274
"vrfs031",10,20,"F5",20,1614,351
"vrfs031",10,20,"F5",30,1614,287
"vrfs031",10,20,"F5",40,1611,332
"vrfs031",10,20,"F5",50,1599,391
"vrfs031",10,20,"F5",60,1618,421
"vrfs031",10,20,"F5",70,1618,399
"vrfs031",10,20,"F5",80,1598,324
"vrfs031",10,20,"F5",90,1598,332
"vrfs031",10,20,"F5",100,1598,336
"vrfs031",10,20,"RN",0,1652,124
"vrfs031",10,20,"RN",10,1619,239
"vrfs031",10,20,"RN",20,1623,370
"vrfs031",10,20,"RN",30,1579,579
"vrfs031",10,20,"RN",40,1594,654
"vrfs031",10,20,"RN",50,1598,624
"vrfs031",10,20,"RN",60,1618,777
"vrfs031",10,20,"RN",70,1618,830
"vrfs031",10,20,"RN",80,1618,812
"vrfs031",10,20,"RN",90,1618,819
"vrfs031",10,20,"RN",100,1618,805
"vrfs031",10,20,"Pa",0,1652,206
"vrfs031",10,20,"Pa",10,1599,580
"vrfs031",10,20,"Pa",20,1579,984
"vrfs031",10,20,"Pa",30,1618,825
"vrfs031",10,20,"Pa",40,1579,1335
"vrfs031",10,20,"Pa",50,1598,667
"vrfs031",10,20,"Pa",60,1618,1076
"vrfs031",10,20,"Pa",70,1618,993
"vrfs031",10,20,"Pa",80,1618,1057
"vrfs031",10,20,"Pa",90,1618,1067
"vrfs031",10,20,"Pa",100,1618,1078
"vrfs031",10,20,"Pc",0,1655,118
"vrfs031",10,20,"Pc",10,1599,468
"vrfs031",10,20,"Pc",20,1579,735
"vrfs031",10,20,"Pc",30,1618,711
"vrfs031",10,20,"Pc",40,1608,842
"vrfs031",10,20,"Pc",50,1598,607
"vrfs031",10,20,"Pc",60,1583,839
"vrfs031",10,20,"Pc",70,1583,793
"vrfs031",10,20,"Pc",80,1583,896
"vrfs031",10,20,"Pc",90,1583,885
"vrfs031",10,20,"Pc",100,1583,867
"vrfs031",10,20,"LJP",0,1710,15
"vrfs032",10,20,"NEH",0,1769,13
"vrfs032",10,20,"NEH",10,1767,20
"vrfs032",10,20,"NEH",20,1765,16
